,id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
4184,713400000706278813,https://www.airbnb.com/rooms/713400000706278813,20240900000000.0,29/09/2024,city scrape,Loft in the old town of Bermeo - Talakale,"Cozy apartment, ideal for couples. Located in the old town of Bermeo. It is located less than 5 minutes from the harbour and the park. It consists of an open space where the dining room, the living room, the kitchen and the double bed are carefully divided. The bathroom has a shower, toilet, sink and air conditioning. Since it is a ground floor, it does not have stairs. In addition to this, it has a nice courtyard.",,https://a0.muscache.com/pictures/4738e01a-c802-49f4-bd9e-312e8ce366ab.jpg,76958521,https://www.airbnb.com/users/show/76958521,Ainhoa,10/06/2016,"Bermeo, Spain",,,,,f,https://a0.muscache.com/im/pictures/user/703dbca1-8b8c-47d7-b8cd-859d63e837b6.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/703dbca1-8b8c-47d7-b8cd-859d63e837b6.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,,Bermeo,Vizcaya,43.42024,-2.72266,Entire loft,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Toaster"", ""Cleaning products"", ""Coffee maker"", ""Outdoor furniture"", ""Hair dryer"", ""Private backyard \u2013 Fully fenced"", ""Lockbox"", ""Extra pillows and blankets"", ""Coffee"", ""Private entrance"", ""Kitchen"", ""Freezer"", ""Refrigerator"", ""Waterfront"", ""Body soap"", ""Fire extinguisher"", ""Shampoo"", ""Hangers"", ""Laundromat nearby"", ""Wifi"", ""Essentials"", ""Electric stove"", ""Single level home"", ""Safe"", ""Self check-in"", ""Portable heater"", ""Blender"", ""Microwave"", ""Long term stays allowed"", ""Dishes and silverware"", ""Hot water kettle"", ""Private patio or balcony"", ""Conditioner"", ""Shower gel"", ""Bed linens"", ""Clothing storage: closet"", ""Outdoor dining area"", ""Hot water"", ""Dining table"", ""Smoke alarm"", ""Mini fridge"", ""TV"", ""Cooking basics""]",$79.00,1,365,1,1,365,365,1.0,365.0,,t,23,53,83,358,29/09/2024,85,49,5,11/06/2023,29/09/2024,4.6,4.81,4.61,4.87,4.93,4.69,4.39,EBI02313,f,1,1,0,0,5.35
4301,760781073845770314,https://www.airbnb.com/rooms/760781073845770314,20240900000000.0,29/09/2024,city scrape,Mundaka Sea Apartment,"Apartment located on the sea. The sea literally passes under the house. ACCESS to the cove from home. Ideal for SURFING, PADDLESURFING, snorkeling",,https://a0.muscache.com/pictures/prohost-api/Hosting-760781073845770314/original/9d17e8ea-8a51-43af-9032-f6f23d218991.jpeg,31452137,https://www.airbnb.com/users/show/31452137,Mikel,18/04/2015,"Mundaka, Spain",mikel larruzea,within an hour,100%,99%,f,https://a0.muscache.com/im/pictures/user/4c36c1d3-11fa-45be-aa8e-53bc14f32cff.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/4c36c1d3-11fa-45be-aa8e-53bc14f32cff.jpg?aki_policy=profile_x_medium,,9,15,"['email', 'phone']",t,t,,Mundaka,Vizcaya,43.4066442,-2.6970083,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Beach view"", ""Toaster"", ""Ocean view"", ""Microwave"", ""Paid parking off premises"", ""Coffee maker"", ""Wine glasses"", ""Fire extinguisher"", ""Bed linens"", ""Dishes and silverware"", ""Hot water kettle"", ""Ethernet connection"", ""Wifi"", ""Essentials"", ""Kitchen"", ""Sea view"", ""TV"", ""Refrigerator""]",$95.00,1,365,1,4,999,999,2.3,999.0,,t,8,30,54,324,29/09/2024,35,23,0,07/12/2022,24/08/2024,4.6,4.77,4.31,4.83,4.83,4.91,4.54,,t,9,9,0,0,1.58
4302,760781110886082846,https://www.airbnb.com/rooms/760781110886082846,20240900000000.0,29/09/2024,city scrape,"Apartamentos Bermeo , penthouse","Apartment in the heart of Bermeo, 1 minute from the port. In the center of the historic center",,https://a0.muscache.com/pictures/prohost-api/Hosting-760781110886082846/original/20f50ec5-a33a-4d4d-a68f-c091ed688723.jpeg,31452137,https://www.airbnb.com/users/show/31452137,Mikel,18/04/2015,"Mundaka, Spain",mikel larruzea,within an hour,100%,99%,f,https://a0.muscache.com/im/pictures/user/4c36c1d3-11fa-45be-aa8e-53bc14f32cff.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/4c36c1d3-11fa-45be-aa8e-53bc14f32cff.jpg?aki_policy=profile_x_medium,,9,15,"['email', 'phone']",t,t,,Bermeo,Vizcaya,43.4210217,-2.7220121,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,3.0,"[""Toaster"", ""City skyline view"", ""Microwave"", ""Cleaning products"", ""Coffee maker"", ""Body soap"", ""Wine glasses"", ""Dishes and silverware"", ""Hair dryer"", ""Shampoo"", ""Hangers"", ""Shower gel"", ""Washer"", ""Heating"", ""Essentials"", ""Kitchen"", ""Drying rack for clothing"", ""Refrigerator""]",$90.00,1,365,1,4,999,999,2.4,999.0,,t,18,44,72,346,29/09/2024,4,2,0,26/12/2022,16/08/2024,5.0,4.75,4.75,4.0,4.75,4.5,4.75,,f,9,9,0,0,0.19
4313,767143190544561094,https://www.airbnb.com/rooms/767143190544561094,20240900000000.0,29/09/2024,city scrape,"Duplex 122 m2, 2 baños completos, Wifi 1GB","Spacious (122 m2) and cozy duplex  in the center, 5 minutes walk from the beach of Mundaka and two minutes from shops and public transport service.<br /><br />With capacity for 7 people, the house is fully equipped:<br />* It has 2 double beds, a trundle bed and a single bed. <br />* Possibility of a crib. We offer toys for the little ones.<br />* In 3 of the 4 rooms there is a table for home office. <br />* The duplex has two full bathrooms and kitchen. <br /><br />License number: EBI02010",,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NzY3MTQzMTkwNTQ0NTYxMDk0/original/d1ceb79c-f974-4f10-b617-750513943a55.jpeg,488951233,https://www.airbnb.com/users/show/488951233,Ainhoa,24/11/2022,,,within an hour,100%,100%,f,https://a0.muscache.com/defaults/user_pic-50x50.png?v=3,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,,1,1,"['email', 'phone']",f,t,,Mundaka,Vizcaya,43.40505,-2.70151,Entire rental unit,Entire home/apt,7,2.0,2 baths,4.0,5.0,"[""Toaster"", ""Bidet"", ""Cleaning products"", ""Dedicated workspace"", ""Bathtub"", ""Central heating"", ""Coffee maker"", ""Wine glasses"", ""Hair dryer"", ""Washer"", ""Extra pillows and blankets"", ""Iron"", ""Standalone high chair - always at the listing"", ""Kitchen"", ""Freezer"", ""First aid kit"", ""Refrigerator"", ""Free street parking"", ""Books and reading material"", ""Pack \u2019n play/Travel crib - available upon request"", ""Body soap"", ""Fire extinguisher"", ""Shampoo"", ""Hangers"", ""Ethernet connection"", ""Wifi"", ""Essentials"", ""Drying rack for clothing"", ""Children\u2019s books and toys for ages 0-2 years old, 2-5 years old, 5-10 years old, and 10+ years old"", ""Blender"", ""Microwave"", ""Shared beach access"", ""Long term stays allowed"", ""Dishes and silverware"", ""Other electric stove"", ""Private patio or balcony"", ""Shower gel"", ""Room-darkening shades"", ""Bed linens"", ""Oven"", ""Board games"", ""Hot water"", ""Dining table"", ""Elevator"", ""Smoke alarm"", ""Clothing storage: closet and dresser"", ""TV"", ""Cooking basics""]",$190.00,3,1125,2,3,1125,1125,2.6,1125.0,,t,2,28,58,158,29/09/2024,3,2,0,12/03/2023,11/08/2024,5.0,5.0,5.0,4.67,4.67,5.0,4.67,EBI02010,f,1,1,0,0,0.16
4379,796097651292096293,https://www.airbnb.com/rooms/796097651292096293,20240900000000.0,30/09/2024,city scrape,Apartamento luminoso en Donostia,"Apartment well connected with public transport.<br />High and sunny 15 minutes walk to the Cathedral and 20 to La Concha beach. Anoeta Stadium is 10 km away.<br /><br />Located next to Hotels ****, in a residential neighborhood with all kinds of services, quiet and safe. <br />It consists of living room, 2 bedrooms, 1 large bathroom and equipped kitchen.<br />Free parking nearby ESS01673<br />Property no. Tourist Office GV<br /><br />You can breathe peace and quiet in this home - relax with the whole family!",Safe residential neighborhood and close to downtown but without the hustle and bustle.,https://a0.muscache.com/pictures/miso/Hosting-796097651292096293/original/032127c9-161a-4c16-93cc-0cd29ee218a2.png,403985739,https://www.airbnb.com/users/show/403985739,Mikel,28/05/2021,"Donostia-San Sebastian, Spain",Disfruto con mi familia,within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/9be0677d-30b3-4a57-a7ac-8eb29b673e69.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/9be0677d-30b3-4a57-a7ac-8eb29b673e69.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,"San Sebastián, País Vasco, Spain",Donostia-San SebastiÃ¡n,GuipÃºzcoa,43.30597848546903,-1.981223554,Entire rental unit,Entire home/apt,2,1.0,1 bath,2.0,3.0,"[""Bidet"", ""Baby bath - always at the listing"", ""Dedicated workspace"", ""Single oven"", ""Coffee maker"", ""Hair dryer"", ""Washer"", ""Extra pillows and blankets"", ""Iron"", ""Coffee"", ""Kitchen"", ""Freezer"", ""First aid kit"", ""Refrigerator"", ""Free street parking"", ""Outlet covers"", ""Fire extinguisher"", ""Hangers"", ""Wifi"", ""Drying rack for clothing"", ""Host greets you"", ""Portable fans"", ""Microwave"", ""Paid street parking off premises"", ""Dishes and silverware"", ""Heating"", ""Room-darkening shades"", ""Bed linens"", ""Patio or balcony"", ""Hot water"", ""Dining table"", ""Elevator"", ""Clothing storage: closet and dresser"", ""Pack \u2019n play/Travel crib"", ""TV"", ""Crib - always at the listing"", ""Cooking basics""]",$220.00,7,365,7,7,1125,1125,7.0,1125.0,,t,0,0,0,66,30/09/2024,17,9,0,10/06/2023,24/08/2024,4.76,4.71,4.88,4.76,4.88,4.59,4.47,ESS01673,t,1,1,0,0,1.06
4402,802235318330568824,https://www.airbnb.com/rooms/802235318330568824,20240900000000.0,29/09/2024,city scrape,Amazing accommodation by Egona,"It is a spectacular apartment, completely renovated, being ideal for both families and couples. Located in a residential area, a couple of minutes from the beach and the Hotel-Restaurante Karlos Arguiñano.",The apartment is located in a quiet and safe residential area.,https://a0.muscache.com/pictures/miso/Hosting-802235318330568824/original/18fa2fb8-fba2-4a9d-926f-6cc6ffa30205.jpeg,495570877,https://www.airbnb.com/users/show/495570877,Mikel,11/01/2023,,,,,100%,f,https://a0.muscache.com/im/pictures/user/7e0cb31b-7c82-47e9-876c-a8f3e4903302.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/7e0cb31b-7c82-47e9-876c-a8f3e4903302.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,"Zarautz, Euskadi, Spain",Zarautz,GuipÃºzcoa,43.2871972,-2.1648653,Entire rental unit,Entire home/apt,6,2.0,2 baths,3.0,5.0,"[""Toaster"", ""Free parking on premises"", ""Cleaning products"", ""Dedicated workspace"", ""Central heating"", ""Wine glasses"", ""Outdoor furniture"", ""Hair dryer"", ""Washer"", ""Iron"", ""Kitchen"", ""Freezer"", ""First aid kit"", ""Refrigerator"", ""Coffee maker: pour-over coffee"", ""Books and reading material"", ""Dishwasher"", ""Waterfront"", ""Free dryer \u2013 In unit"", ""Crib"", ""Fire extinguisher"", ""Shampoo"", ""Hangers"", ""Laundromat nearby"", ""Wifi"", ""Essentials"", ""Climbing wall"", ""Drying rack for clothing"", ""Host greets you"", ""Clothing storage: closet and wardrobe"", ""Blender"", ""Microwave"", ""Shared beach access"", ""Long term stays allowed"", ""Dishes and silverware"", ""Hot water kettle"", ""Stove"", ""Private patio or balcony"", ""Shower gel"", ""High chair"", ""Room-darkening shades"", ""Bed linens"", ""Oven"", ""Children\u2019s books and toys"", ""Hot water"", ""De la casa body soap"", ""Baby safety gates"", ""Pack \u2019n play/Travel crib"", ""Children\u2019s dinnerware"", ""TV"", ""Cooking basics""]",$149.00,1,1125,1,1,1125,1125,1.0,1125.0,,t,0,0,0,146,29/09/2024,5,3,0,25/02/2023,21/06/2024,4.8,5.0,5.0,4.6,4.4,5.0,4.6,ESS00259,t,1,1,0,0,0.26
4428,806926127260640142,https://www.airbnb.com/rooms/806926127260640142,20240900000000.0,30/09/2024,city scrape,ZubietabyTG,"With the central location of this home, you and your loved ones will have it all within easy reach.",Zubieta Street is located in the romantic area of the San Sebastian city. One step away from the iconic seaside beach and very close to the old town and other places of interest.,https://a0.muscache.com/pictures/miso/Hosting-806926127260640142/original/58325a6e-73d8-4117-9f6e-1a4c529f73f4.jpeg,121817730,https://www.airbnb.com/users/show/121817730,Ainhoa,21/03/2017,"Tolosa, Spain",,within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/User-121817730/original/552aba89-b094-48fe-932f-99c96eba06ec.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-121817730/original/552aba89-b094-48fe-932f-99c96eba06ec.jpeg?aki_policy=profile_x_medium,,1,1,['phone'],t,t,"Donostia, Euskadi, Spain",Donostia-San SebastiÃ¡n,GuipÃºzcoa,43.31574191183944,-1.987327115,Entire rental unit,Entire home/apt,8,2.0,2 baths,4.0,7.0,"[""Toaster"", ""Cleaning products"", ""Coffee maker"", ""Wine glasses"", ""Hair dryer"", ""Washer"", ""Coffee"", ""Iron"", ""Keypad"", ""Kitchen"", ""Freezer"", ""First aid kit"", ""Books and reading material"", ""Pack \u2019n play/Travel crib - available upon request"", ""Heating - split type ductless system"", ""Dishwasher"", ""Beach access \u2013 Beachfront"", ""Body soap"", ""Fire extinguisher"", ""Hangers"", ""Wifi"", ""Essentials"", ""Self check-in"", ""Blender"", ""Microwave"", ""Air conditioning"", ""Fagor  refrigerator"", ""Dishes and silverware"", ""Hot water kettle"", ""Room-darkening shades"", ""Crib - available upon request"", ""Hot water"", ""TV"", ""Cooking basics""]",$570.00,5,365,4,5,365,365,5.0,365.0,,t,0,0,0,0,30/09/2024,48,35,5,21/06/2023,29/09/2024,4.91,5.0,4.98,4.96,4.94,4.98,4.79,ESS03302,f,1,1,0,0,3.08
4447,811538932619679649,https://www.airbnb.com/rooms/811538932619679649,20240900000000.0,30/09/2024,city scrape,Lovely 4-Bedroom Loft in Bilbao,"A unique, quiet and well-located space to stay with your family.",,https://a0.muscache.com/pictures/miso/Hosting-811538932619679649/original/18b80e74-3a55-4352-952e-768454d8e774.jpeg,448569302,https://www.airbnb.com/users/show/448569302,Mikel,08/03/2022,,,within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/d1805bf3-3772-4208-8d82-d8e0eda23e04.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/d1805bf3-3772-4208-8d82-d8e0eda23e04.jpg?aki_policy=profile_x_medium,,2,2,"['email', 'phone']",t,t,,Bilbao,Vizcaya,43.267706,-2.923967,Entire loft,Entire home/apt,8,2.0,2 baths,4.0,7.0,"[""Central heating"", ""65 inch HDTV"", ""Hair dryer"", ""Iron"", ""Kitchen"", ""Free washer \u2013 In unit"", ""First aid kit"", ""Refrigerator"", ""Free dryer \u2013 In unit"", ""Fire extinguisher"", ""Shampoo"", ""Hangers"", ""Essentials"", ""Carbon monoxide alarm"", ""High chair"", ""Hot water"", ""Smoke alarm"", ""Fast wifi \u2013 622 Mbps"", ""Cooking basics""]",$273.00,1,365,1,90,365,365,67.6,365.0,,t,5,26,56,331,30/09/2024,76,48,1,25/01/2023,02/09/2024,4.83,4.95,4.8,4.89,4.87,4.82,4.82,ebi02094,t,2,2,0,0,3.71
4488,826018885377853515,https://www.airbnb.com/rooms/826018885377853515,20240900000000.0,29/09/2024,city scrape,Apto en 1ª linea de playa,"Enjoy the simplicity of this quiet and central accommodation. Above Bakio Beach, with a 9 m2 terrace. Next to the Bus stop. Half an hour from Bilbao, 15min. from San Juan de Gazteluatxe, 30min. from Urdaibai Biosphere Reserve",,https://a0.muscache.com/pictures/miso/Hosting-826018885377853515/original/647d9722-ae40-4ed5-ba2e-36a56099b23f.jpeg,500910362,https://www.airbnb.com/users/show/500910362,Mikel,13/02/2023,,,within an hour,100%,70%,f,https://a0.muscache.com/im/pictures/user/05942d99-8472-43c8-8229-2d8a4b479e53.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/05942d99-8472-43c8-8229-2d8a4b479e53.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,,Bakio,Vizcaya,43.42949027792525,-2.806571651,Entire rental unit,Entire home/apt,4,1.5,1.5 baths,2.0,3.0,"[""Toaster"", ""Bidet"", ""Cleaning products"", ""Coffee maker"", ""Wine glasses"", ""Outdoor furniture"", ""Hair dryer"", ""Extra pillows and blankets"", ""Coffee"", ""Iron"", ""Kitchen"", ""Freezer"", ""Free washer \u2013 In unit"", ""First aid kit"", ""Refrigerator"", ""Books and reading material"", ""Waterfront"", ""Body soap"", ""Beach access \u2013 Beachfront"", ""Shampoo"", ""Hangers"", ""Laundromat nearby"", ""Wifi"", ""Essentials"", ""Single level home"", ""Drying rack for clothing"", ""Host greets you"", ""Portable heater"", ""Blender"", ""Microwave"", ""Beach essentials"", ""Sun loungers"", ""Dishes and silverware"", ""Stove"", ""Private patio or balcony"", ""Shower gel"", ""Room-darkening shades"", ""Bed linens"", ""Oven"", ""Beach view"", ""Outdoor dining area"", ""Hot water"", ""50 inch HDTV with Chromecast"", ""Dining table"", ""Elevator"", ""Clothing storage: closet and dresser"", ""Private entrance"", ""Cooking basics""]",$128.00,2,25,2,2,25,25,2.0,25.0,,t,28,58,88,179,29/09/2024,6,3,0,09/04/2023,13/06/2024,4.67,4.67,4.67,4.67,4.67,5.0,4.5,EBI 02178,f,1,1,0,0,0.33
4500,828380081504806482,https://www.airbnb.com/rooms/828380081504806482,20240900000000.0,30/09/2024,previous scrape,Alojamiento moderno y sofisticado con impresionantes vistas a la ciudad,"Tourist accommodation on Fika Street This lovely area is the perfect place to explore town and enjoy everything it has to offer. <br />From here, you'll be just a few steps from the iconic Guggenheim Museum and stunning Doña Casilda Park. <br /> <br />In addition, the Basilica of Our Lady of Begoña, the San Mamés Stadium and other attractions are only a few minutes away by public transport. Don't miss the chance to explore the historic center of Bilbao.","Welcome to Santuchu, a residential area in the heart of Bilbao that combines tranquility and comfort in equal parts. Our tourist accommodation is located in this charming area, surrounded by streets full of life and tourist attractions. <br /> <br />One of the main attractions of Santuchu is its proximity to the San Mamés football stadium, where the Athletic Club of Bilbao, one of the most emblematic teams of Spanish football. If you're passionate about football, you can't miss your chance to experience watching a live game. <br /> <br />In addition, Santuchu has a wide range of cuisine, with bars and restaurants where you can taste the delicious Basque cuisine and enjoy its lively atmosphere. You can also find numerous stores, supermarkets, and amenities in the area, which will allow you to do all your shopping without having to travel too much. <br /> <br />Another point of interest in Santuchu is the Basilica of Our Lady of Begoña, a stunning church built in the 16th century that is",https://a0.muscache.com/pictures/prohost-api/Hosting-828380081504806482/original/0061a7be-d4e3-4c23-9862-f5e51cd68949.jpeg,501401536,https://www.airbnb.com/users/show/501401536,Ainhoa,16/02/2023,,,within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/2558c7ff-eee3-4fe2-b0a3-00ce3c1294cd.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/2558c7ff-eee3-4fe2-b0a3-00ce3c1294cd.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,f,"Bilbo, Euskadi, Spain",Bilbao,Vizcaya,43.25569,-2.91735,Casa particular,Entire home/apt,4,,2 baths,2.0,,"[""Coffee maker"", ""Hair dryer"", ""Washer"", ""Iron"", ""Kitchen"", ""First aid kit"", ""Fire extinguisher"", ""Shampoo"", ""Hangers"", ""Ethernet connection"", ""Self check-in"", ""Microwave"", ""Long term stays allowed"", ""Dishes and silverware"", ""Stove"", ""Bed linens"", ""Oven"", ""Hot water"", ""Elevator"", ""Smart lock"", ""Private entrance""]",,2,90,1,7,1125,1125,3.7,1125.0,,,0,0,0,0,30/09/2024,18,11,0,04/04/2023,24/07/2024,5.0,4.94,4.94,4.83,4.89,4.44,4.78,EBI01999,f,1,1,0,0,0.99
4515,831174935390016519,https://www.airbnb.com/rooms/831174935390016519,20240900000000.0,29/09/2024,city scrape,Casa rural,"Gaubeka landetxea, rural house located on the coast of Biscay, about 1.5 km from the beach. well located 5 minutes by car from San Juan de Gaztelugatxe, 15 to the biosphere of Urdaibai and the castle of Butron. 30 minutes from Bilbao and 1h 30 minutes from San Sebastian. <br /><br />The house has a large txoko and a quiet area outside. 6<br /> double rooms with bathrooms.",,https://a0.muscache.com/pictures/miso/Hosting-831174935390016519/original/600c9eb9-ebb9-452e-a303-17e43a72b86e.jpeg,501996789,https://www.airbnb.com/users/show/501996789,Mikel,20/02/2023,,,a few days or more,0%,,f,https://a0.muscache.com/defaults/user_pic-50x50.png?v=3,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,,1,1,['phone'],f,t,,Bakio,Vizcaya,43.42409018321485,-2.818636529,Entire home,Entire home/apt,13,7.0,7 baths,6.0,13.0,"[""Free parking on premises"", ""Indoor fireplace"", ""Fire extinguisher"", ""Wifi"", ""Kitchen"", ""TV"", ""First aid kit""]",$550.00,2,365,2,2,365,365,2.0,365.0,,t,21,51,81,356,29/09/2024,0,0,0,,,,,,,,,,,f,1,1,0,0,
