,id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
159,3780999,https://www.airbnb.com/rooms/3780999,20240900000000.0,30/09/2024,city scrape,Renovated apt 80m from beach (long-term),"Bright, spacious and newly renovated, fully furnished and equipped  4-bedroom apartment with perfect location, 80m from La Concha beach and in the city centre. <br /><br />Only long-term stays, minimum 1 months only. outside the summer period (June- August) only for 9 months (1500 euros per month excluding Airbnb fees and utilities). <br />Tourist Company Registration Number: ESS01340<br /><br />Thanks!",,https://a0.muscache.com/pictures/ffbbf747-70e7-48c5-a24a-b9a4ceef24d4.jpg,405128,https://www.airbnb.com/users/show/405128,Marcos,22/02/2011,Spain,"I am 44 years old,  aeronautical engineer, married, with a 7-years old daughter.  In the last few years I have worked for the humanitarian agency MSF, in Ecuador, DRC, Somalia, Haiti, Nigeria, India... and also for the World Bank, in Washington DC.  now I am living in Madrid, where I recently started up a digital marketing agency.

",within a day,50%,36%,t,https://a0.muscache.com/im/pictures/user/6a8c2cef-cc23-4111-8314-215830bfd845.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/6a8c2cef-cc23-4111-8314-215830bfd845.jpg?aki_policy=profile_x_medium,,2,2,"['email', 'phone']",t,t,,Donostia-San SebastiÃ¡n,GuipÃºzcoa,43.31615,-1.9848,Entire rental unit,Entire home/apt,5,2.0,2 baths,4.0,4.0,"[""Hot water"", ""Heating"", ""Washer"", ""Wifi"", ""Essentials"", ""Kitchen"", ""TV"", ""Host greets you""]",$165.00,30,1125,30,120,1125,1125,97.2,1125.0,,t,0,0,0,91,30/09/2024,52,3,0,20/08/2014,10/08/2024,4.69,4.88,4.79,4.92,4.85,4.82,4.67,,f,1,1,0,0,0.42
176,4066507,https://www.airbnb.com/rooms/4066507,20240900000000.0,29/09/2024,city scrape,casa rural pikatzaenea de alquiler integro.,"FOR POSSIBLE OFFERS or DISCOUNTS CALL THE OWNER Welcome to our house, an ideal place to disconnect, to rest. To sit on the grass and enjoy the usual good things. Friends. And the family, however big, because that's what we have the capacity to do.","The Bezi Valley is in the midst of nature, surrounded by mountains, countryside and lush forests. The humid Cantabrian climate makes possible a vegetation of great vitality and beauty that makes our valley a paradise for hikers and trekkers.<br /><br />But Pikatzaenea is more than just a haven for walkers and mushroom hunters.<br /><br />Our strategic location, in the region of Las Encartaciones, just 30 minutes from the centre of Bilbao, 60 minutes from Vitoria-Gasteiz and just over 90 minutes from San Sebastian-Donostia, makes us the ideal “base camp” from which to schedule various visits and excursions throughout the Basque Country: the Guggenheim museum, the hanging bridge of Portugalete, the Urdaibai Biosphere reserve, the historic centre of Vitoria-Gasteiz,etc.<br /><br />Not to mention the many tourist attractions of LasEncartaciones, a region with a lot of history and a lot to see in very little space: medieval cities, caves, zoos and interpretation parks...",https://a0.muscache.com/pictures/51116012/a9b37157_original.jpg,21089653,https://www.airbnb.com/users/show/21089653,Pikatzaenea,08/09/2014,,,within a day,100%,100%,f,https://a0.muscache.com/im/users/21089653/profile_pic/1410198176/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/21089653/profile_pic/1410198176/original.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,"sopuerta, vizcaya, Spain",Sopuerta,Vizcaya,43.2396,-3.17832,Entire home,Entire home/apt,16,8.0,8 baths,9.0,16.0,"[""Free parking on premises"", ""Smoking allowed"", ""Coffee maker"", ""Hair dryer"", ""BBQ grill"", ""Washer"", ""Iron"", ""Kitchen"", ""Pets allowed"", ""First aid kit"", ""Refrigerator"", ""Indoor fireplace"", ""Dishwasher"", ""Crib"", ""Fire extinguisher"", ""Shampoo"", ""Hangers"", ""Wifi"", ""Essentials"", ""Carbon monoxide alarm"", ""Host greets you"", ""Microwave"", ""Backyard"", ""Long term stays allowed"", ""Dishes and silverware"", ""Heating"", ""High chair"", ""Oven"", ""Children\u2019s books and toys"", ""Hot water"", ""Smoke alarm"", ""TV"", ""Cooking basics""]",$515.00,2,1125,2,2,1125,1125,2.0,1125.0,,t,14,34,51,313,29/09/2024,5,1,0,13/05/2018,11/02/2024,5.0,5.0,4.6,4.6,5.0,5.0,4.8,TBI-00007,f,1,1,0,0,0.06
185,4138338,https://www.airbnb.com/rooms/4138338,20240900000000.0,29/09/2024,city scrape,villa a 15 km de San Sebastián,The house has a large terrace with beautiful valley views and a large garden with leafy trees where you can hear birds chirping.<br />The house is very close to the main tourist and leisure centers of the Basque Country.,,https://a0.muscache.com/pictures/99516468-a350-42bf-9972-cd9099382040.jpg,21470205,https://www.airbnb.com/users/show/21470205,Pedro,18/09/2014,"Errenteria, Spain",,within a day,100%,97%,t,https://a0.muscache.com/im/pictures/user/8e4af681-2e55-451c-97af-f16825243a19.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/8e4af681-2e55-451c-97af-f16825243a19.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,,Oiartzun,GuipÃºzcoa,43.30705,-1.8489,Entire cottage,Entire home/apt,8,2.0,2 baths,4.0,6.0,"[""Free parking on premises"", ""Bathtub"", ""Central heating"", ""Coffee maker"", ""Outdoor furniture"", ""Hair dryer"", ""BBQ grill"", ""Washer"", ""Lockbox"", ""Iron"", ""Garden view"", ""Mountain view"", ""Kitchen"", ""Pets allowed"", ""First aid kit"", ""Refrigerator"", ""Hammock"", ""Indoor fireplace"", ""Dishwasher"", ""Crib"", ""Fire extinguisher"", ""Hangers"", ""Wifi"", ""Essentials"", ""Self check-in"", ""Microwave"", ""Backyard"", ""Dishes and silverware"", ""Stove"", ""Private patio or balcony"", ""High chair"", ""Room-darkening shades"", ""Bed linens"", ""Oven"", ""Clothing storage: closet"", ""Children\u2019s books and toys"", ""Outdoor dining area"", ""Hot water"", ""TV with standard cable"", ""Cooking basics""]",$250.00,3,90,2,4,90,90,2.3,90.0,,t,21,42,67,67,29/09/2024,117,22,2,07/12/2015,08/09/2024,4.92,4.9,4.76,4.91,4.9,4.86,4.79,ESS00880,f,1,1,0,0,1.09
209,4802267,https://www.airbnb.com/rooms/4802267,20240900000000.0,29/09/2024,city scrape,Monte y playa.,"Cabin in a rural setting just minutes from the center of the neighboring villages, Mutriku and Deba.",,https://a0.muscache.com/pictures/miso/Hosting-4802267/original/b1181fbe-d509-4cd2-b1e7-31a823132c2b.jpeg,24741004,https://www.airbnb.com/users/show/24741004,Ainara,11/12/2014,"Mutriku, Spain",,within a day,100%,56%,f,https://a0.muscache.com/im/pictures/user/User-24741004/original/79cbda6d-6435-4979-a173-8ea6dd6ffe74.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-24741004/original/79cbda6d-6435-4979-a173-8ea6dd6ffe74.jpeg?aki_policy=profile_x_medium,Ibiri Laranga,1,1,"['email', 'phone']",t,t,,Mutriku,GuipÃºzcoa,43.3047661,-2.3754469,Entire cabin,Entire home/apt,4,1.0,1 bath,1.0,4.0,"[""Outdoor dining area"", ""Free parking on premises"", ""BBQ grill"", ""Wifi"", ""Kitchen"", ""TV""]",$120.00,5,365,5,5,365,365,5.0,365.0,,t,24,54,84,264,29/09/2024,5,5,0,14/07/2024,25/08/2024,4.8,5.0,5.0,5.0,5.0,5.0,4.6,,f,1,1,0,0,1.92
268,6948287,https://www.airbnb.com/rooms/6948287,20240900000000.0,29/09/2024,city scrape,Apartment in Segura. Vasque country,"Apartment wi rustic decoration in the second plant of a historical house (S. XVII). With capacity for 8 persons, it counts with a kitchen-dining room, lounge, two rooms with double bed, double one and a sofa bed. 2 baths. Garaje.","Village built on a hill at the foot of the Aratz-Aizkorri Natural Park and the Sierra de Aralar. Located in the region of Goierri, it has a beautiful and preserved historic center.  It is one of the best preserved medieval villas that deserves your visit, both for its historical-architectural value and for its charm and cultural interest. At present this municipality has 1400 inhabitants.<br /><br />During the Middle Ages, it was the capital of the region and was a refuge and a mandatory crossing point for all trade between the Ebro Valley and the coast ( Gasteiz, Agurain, Ordizia, Toulouse, Donostia).<br /><br />Today Segura preserves splendid and beautiful stately homes and palaces of the time such as the Ardixarra house (Headquarters of the medieval interpretation center), the Lardizabal Palace (Current City Hall), the Bergara and Arrue palace, the parish church of the Assumption, the convent... <br /><br />Segura, has different buildings that record that it was once a walled town. ",https://a0.muscache.com/pictures/88044874/3401c8dd_original.jpg,36430435,https://www.airbnb.com/users/show/36430435,Itziar,22/06/2015,"Segura, Spain",,within a day,67%,58%,t,https://a0.muscache.com/im/users/36430435/profile_pic/1435038371/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/36430435/profile_pic/1435038371/original.jpg?aki_policy=profile_x_medium,,1,2,"['email', 'phone']",t,t,"Segura, Euskadi, Spain",Segura,GuipÃºzcoa,43.00917,-2.25255,Entire rental unit,Entire home/apt,8,2.0,2 baths,3.0,5.0,"[""Toaster"", ""Bidet"", ""Free parking on premises"", ""Luggage dropoff allowed"", ""Cleaning products"", ""Dedicated workspace"", ""Bathtub"", ""Coffee maker"", ""Hair dryer"", ""Washer"", ""Extra pillows and blankets"", ""Coffee"", ""Kitchen"", ""Freezer"", ""First aid kit"", ""Refrigerator"", ""Free street parking"", ""Books and reading material"", ""Pack \u2019n play/Travel crib - available upon request"", ""Dishwasher"", ""Stainless steel oven"", ""Body soap"", ""Fire extinguisher"", ""Shampoo"", ""Hangers"", ""Wifi"", ""Essentials"", ""Portable air conditioning"", ""Drying rack for clothing"", ""Pocket wifi"", ""Blender"", ""Microwave"", ""Long term stays allowed"", ""Dishes and silverware"", ""Heating"", ""Shower gel"", ""Bed linens"", ""Clothing storage: closet"", ""Hot water"", ""TV"", ""Cooking basics""]",$170.00,2,1125,2,2,1125,1125,2.0,1125.0,,t,29,59,82,357,29/09/2024,62,9,1,29/05/2017,06/09/2024,4.95,4.98,4.94,4.97,4.95,4.97,4.92,,f,1,1,0,0,0.69
269,6950681,https://www.airbnb.com/rooms/6950681,20240900000000.0,29/09/2024,city scrape,Nos gusta la cultura del detalle.,"The views of nature, the brightness and the spaciousness of the rooms are the hallmark of Art&relax. In addition, the attention to detail offers visitors the opportunity to enjoy Kikis' artistic work.",,https://a0.muscache.com/pictures/88081208/2d863942_original.jpg,19632391,https://www.airbnb.com/users/show/19632391,Kikis,07/08/2014,"Hondarribia, Spain",,within a day,100%,50%,f,https://a0.muscache.com/im/users/19632391/profile_pic/1434991357/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/19632391/profile_pic/1434991357/original.jpg?aki_policy=profile_x_medium,,1,3,"['email', 'phone']",t,t,,Hondarribia,GuipÃºzcoa,43.34951,-1.81454,Private room in home,Private room,2,1.0,1 shared bath,1.0,1.0,"[""Free parking on premises"", ""Luggage dropoff allowed"", ""Microwave"", ""Hot water"", ""Air conditioning"", ""Lock on bedroom door"", ""Smoke alarm"", ""Fire extinguisher"", ""Hair dryer"", ""Hangers"", ""Shampoo"", ""Heating"", ""Wifi"", ""Essentials"", ""TV"", ""First aid kit""]",$80.00,2,3,2,2,3,3,2.0,3.0,,t,0,0,13,14,29/09/2024,20,1,0,01/09/2019,07/07/2024,4.8,4.9,4.9,4.85,4.85,4.8,4.75,ZSS00122,f,1,0,1,0,0.32
285,7239117,https://www.airbnb.com/rooms/7239117,20240900000000.0,29/09/2024,city scrape,Habitación Individual en Bilbao,"Hello! <br /><br />We are a mother and daughter who have a room in our apartment located in the Barrio de Basurto.<br /><br />It is a residential area where you can enjoy a quiet stay,  but having all the necessary amenities for your trip (supermarket, bus...) just about 20 minutes from downtown. <br /><br />Likewise, the Termibus Bus Station, Metro station or tram stop are close to the house. <br /><br />We look forward to seeing you","The property is located in a residential neighborhood, so the traveler will enjoy a pleasant and quiet stay.",https://a0.muscache.com/pictures/cd5796fb-5f32-402a-bd21-8e1dcb30a9f2.jpg,34843504,https://www.airbnb.com/users/show/34843504,Soledad,02/06/2015,"Bilbao, Spain","Soy una persona a la que le gusta disfrutar del entorno y de las personas. Entre algunos de mis intereses destacaría los viajes y el contacto directo con la naturaleza. 
Me considero una persona cuidadosa y respetuosa, y desearía acoger a personas de mi misma forma de pensar.
En lo relativo a la vivienda, destacar que me gusta mantener el orden y la limpieza. ",within a day,80%,0%,t,https://a0.muscache.com/im/pictures/user/1152b85e-e405-4ed6-809d-88155473d893.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/1152b85e-e405-4ed6-809d-88155473d893.jpg?aki_policy=profile_x_medium,,2,2,"['email', 'phone']",t,t,"Bilbao, Euskadi, Spain",Bilbao,Vizcaya,43.25898,-2.95635,Private room in rental unit,Private room,1,1.0,1 shared bath,1.0,1.0,"[""Luggage dropoff allowed"", ""Hair dryer"", ""Washer"", ""Iron"", ""Kitchen"", ""First aid kit"", ""Refrigerator"", ""Free street parking"", ""Dishwasher"", ""Body soap"", ""Shampoo"", ""Hangers"", ""Essentials"", ""Drying rack for clothing"", ""Host greets you"", ""Microwave"", ""Long term stays allowed"", ""Dishes and silverware"", ""Heating"", ""Stove"", ""Room-darkening shades"", ""Oven"", ""Hot water"", ""Elevator"", ""TV""]",$50.00,1,1125,1,1,1125,1125,1.0,1125.0,,t,27,57,87,362,29/09/2024,17,0,0,22/03/2016,07/09/2023,4.88,4.94,5.0,4.59,4.59,4.18,4.65,661095162,f,1,0,1,0,0.16
326,8553225,https://www.airbnb.com/rooms/8553225,20240900000000.0,29/09/2024,city scrape,Con Vistas al Pantano,"License No.: KVI00013<br />In a natural setting of extraordinary beauty, facing an extensive lake and on a peninsula surrounded by centuries-old water and oaks, we find the farmhouse of Atxarmin in Elosu, one of the most beautiful corners of the province of Álava.",,https://a0.muscache.com/pictures/108672766/789a9c5b_original.jpg,45023502,https://www.airbnb.com/users/show/45023502,Agroturismo Atxarmin,24/09/2015,"Elosu, Spain",,within a day,57%,79%,t,https://a0.muscache.com/im/pictures/user/3c964e78-7311-4a83-bbd7-c1b2281579fe.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/3c964e78-7311-4a83-bbd7-c1b2281579fe.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,,Legutiano,Ãlava,42.979,-2.67474,Entire rental unit,Entire home/apt,4,1.5,1.5 baths,1.0,3.0,"[""Free parking on premises"", ""Microwave"", ""Backyard"", ""Coffee maker"", ""Beach access \u2013 Beachfront"", ""Dishes and silverware"", ""Shampoo"", ""Heating"", ""Washer"", ""Wifi"", ""Essentials"", ""Kitchen"", ""TV"", ""Cooking basics"", ""Refrigerator""]",$90.00,4,1125,3,3,1125,1125,3.0,1125.0,,t,29,59,89,353,29/09/2024,60,12,1,03/07/2016,02/09/2024,4.87,4.88,4.8,4.93,4.81,4.88,4.78,,f,1,1,0,0,0.6
338,8939600,https://www.airbnb.com/rooms/8939600,20240900000000.0,29/09/2024,city scrape,APARTAMENTO ACOGEDOR CON BONITAS VISTAS. E-BI-609,"Nice apartment  with unbeatable views of Bakio.<br />3 bedrooms (two double beds and two individual beds). Private parking.<br />Very cozy. Ideal for family holidays.<br />Located two minutes walk to the beach. <br />It has a large sunny terrace where you can enjoy beautiful views of Bakio.<br />It has all the necessary amenities, two televisions (in the main room and in the living room)<br />Places of interest: the beach and San Juan de Gaztelugatxe.","It is a quiet neighborhood, very close to the beach area.  Once in the development, to get to the building you have to climb a small hill or stairs that lead to the beach area directly.",https://a0.muscache.com/pictures/miso/Hosting-8939600/original/62d71717-6a8b-4f43-b42a-d4273585ee6c.jpeg,46731982,https://www.airbnb.com/users/show/46731982,Aitor Y Maider,16/10/2015,"Basque Country, Spain",,within a day,100%,70%,f,https://a0.muscache.com/im/pictures/user/cafd955e-6c66-4821-975d-249644a9d7a8.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/cafd955e-6c66-4821-975d-249644a9d7a8.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,"Bakio, Euskadi, Spain",Bakio,Vizcaya,43.42909,-2.81277,Entire rental unit,Entire home/apt,4,2.0,2 baths,3.0,4.0,"[""Toaster"", ""Free parking on premises"", ""Dedicated workspace"", ""Bathtub"", ""Coffee maker"", ""Wine glasses"", ""Hair dryer"", ""Iron"", ""Kitchen"", ""Free washer \u2013 In unit"", ""Refrigerator"", ""Free street parking"", ""Dishwasher"", ""Beach access \u2013 Beachfront"", ""Crib"", ""Shampoo"", ""Hangers"", ""Wifi"", ""Essentials"", ""Carbon monoxide alarm"", ""Host greets you"", ""Microwave"", ""Long term stays allowed"", ""Dishes and silverware"", ""Heating"", ""Stove"", ""Private patio or balcony"", ""Room-darkening shades"", ""Bed linens"", ""Oven"", ""Board games"", ""Clothing storage: closet"", ""Children\u2019s books and toys"", ""Hot water"", ""Dining table"", ""Elevator"", ""Smoke alarm"", ""Pack \u2019n play/Travel crib"", ""TV"", ""Cooking basics""]",$90.00,3,1125,3,10,1125,1125,3.4,1125.0,,t,17,41,67,260,29/09/2024,54,2,1,26/03/2017,15/09/2024,4.78,4.91,4.72,4.91,4.96,4.83,4.59,E-Bi-609,f,1,1,0,0,0.59
367,10225326,https://www.airbnb.com/rooms/10225326,20240900000000.0,29/09/2024,city scrape,Duplex soleado puerto deportivo. Wifi. E-Bi-1004,"Comfortable, warm and well-lit duplex floor in the marina.<br />Wifi.<br />It is an area of walks and pintxos during the day and quiet and pleasant at night.<br /><br />On the 1st floor , fully equipped kitchen, living room with TV, a large bathroom with bathtub, a room with XXL bed and another  room  with XL bed.<br /><br />2nd floor, studio with XXL bed and bathroom with shower.<br /><br />Free parking is 100 metres away and can be seen from home.","It is a fantastic place to meet our people, under your balcony run and walk all those who enjoy the sea breeze, place also of glasses and pintxos next to a relaxing view.<br />We are very close to shops, library, fronton, diving center, museum, park, library, tourist office and public transportation.",https://a0.muscache.com/pictures/59db5a97-564f-4a68-963a-6b9b18acb5c3.jpg,52509954,https://www.airbnb.com/users/show/52509954,Edurne,28/12/2015,"Bermeo, Spain",Deseando que llegéis para mostraros nuestra tierra...,within a day,50%,100%,f,https://a0.muscache.com/im/pictures/user/bf00b121-85e6-40b2-814b-6b1c27095050.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/bf00b121-85e6-40b2-814b-6b1c27095050.jpg?aki_policy=profile_x_medium,,1,4,"['email', 'phone']",t,t,"Bermeo, Euskadi, Spain",Bermeo,Vizcaya,43.42021,-2.7209,Entire rental unit,Entire home/apt,5,2.0,2 baths,3.0,3.0,"[""Free parking on premises"", ""Luggage dropoff allowed"", ""Dedicated workspace"", ""Bathtub"", ""Coffee maker"", ""Hair dryer"", ""Washer"", ""Extra pillows and blankets"", ""Iron"", ""Kitchen"", ""First aid kit"", ""Refrigerator"", ""Free street parking"", ""Waterfront"", ""Beach access \u2013 Beachfront"", ""Fire extinguisher"", ""Shampoo"", ""Hangers"", ""Wifi"", ""Essentials"", ""Carbon monoxide alarm"", ""Host greets you"", ""Microwave"", ""Long term stays allowed"", ""Dishes and silverware"", ""Heating"", ""Stove"", ""Private patio or balcony"", ""Room-darkening shades"", ""Bed linens"", ""Oven"", ""Hot water"", ""Cleaning available during stay"", ""Smoke alarm"", ""TV"", ""Cooking basics""]",$150.00,1,1125,1,2,2,1125,1.2,853.4,,t,29,57,87,362,29/09/2024,96,4,1,23/03/2016,15/09/2024,4.78,4.81,4.79,4.91,4.86,4.89,4.71,E-BI-1004,t,1,1,0,0,0.93
419,12129629,https://www.airbnb.com/rooms/12129629,20240900000000.0,29/09/2024,city scrape,Caserio Kamirune 8pax,"Caserío en Laukiz, in a privileged environment, just 15 minutes from downtown Bilbao by car , with a large garden and pool.<br />The reservation is 2 quadruple rooms. The house is shared with other guest. <br /><br /><br />REGISTRATION No.: L-BI-0027","The farmhouse is located in a village called Laukiz just 15 minutes from downtown Bilbao by car, 10 minutes from the airport and 15 minutes from the beaches. <br />In Laukiz we can enjoy a good gastronomy typical of the Basque country. <br />Just 3 km from Laukiz we can enjoy Butron Castle (Gatica), a building of medieval origin.",https://a0.muscache.com/pictures/796a130e-5753-4d63-b3be-f23d52338183.jpg,47556485,https://www.airbnb.com/users/show/47556485,Jesus Maria,27/10/2015,"Mendiondo, Spain",,within a day,50%,12%,,https://a0.muscache.com/im/pictures/user/0b706ab9-20be-48b0-9ddb-a83f01fd555b.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/0b706ab9-20be-48b0-9ddb-a83f01fd555b.jpg?aki_policy=profile_x_medium,,11,17,"['email', 'phone']",t,t,"Laukiz, Bizkaia,Euskadi, Spain",Laukiz,Vizcaya,43.34837,-2.9095,Private room in cottage,Private room,8,2.0,2 baths,2.0,6.0,"[""Free parking on premises"", ""Hair dryer"", ""Washer"", ""Iron"", ""Kitchen"", ""Pets allowed"", ""Crib"", ""Shampoo"", ""Hangers"", ""Wifi"", ""Essentials"", ""Carbon monoxide alarm"", ""Host greets you"", ""Pool"", ""Air conditioning"", ""Long term stays allowed"", ""Heating"", ""Children\u2019s books and toys"", ""Hot water"", ""Smoke alarm"", ""TV with standard cable""]",$311.00,1,1125,1,1,1125,1125,1.0,1125.0,,t,29,59,89,89,29/09/2024,10,1,0,01/05/2016,22/08/2024,4.2,4.4,4.0,4.3,4.6,4.2,4.1,L-BI-0027,f,3,0,3,0,0.1
448,12966603,https://www.airbnb.com/rooms/12966603,20240900000000.0,29/09/2024,city scrape,Casa Rural Iturritxo en Donostia para 12 persona,"6 bedroom cottage for 12 people. It has 2 lounges, 6 private bathrooms and shower in the room, 100m2 of terrace, and stunning views of the Cantabrian and Mountain. In Igeldo neighborhood 4 kilometers from Ondarreta Beach and 6 from Old Donostiarra.<br />Tourist Registration XSS00062","The house is in the Igeldo neighborhood of San Sebastian. So far from the city that you can enjoy the nature and views of the Cantabrian and at the same time so close to San Sebastian that you can enjoy the city. From our house to downtown Donostia you can reach it in 15minutes by car, 25minutes by bus or 1 hour 15minutes on foot through the Santiago road.",https://a0.muscache.com/pictures/00af39ed-f7fe-46b2-99f5-e0839ff8c8ec.jpg,71316977,https://www.airbnb.com/users/show/71316977,Iturritxo,10/05/2016,"San Sebastián, Spain",,within a day,100%,61%,t,https://a0.muscache.com/im/pictures/user/9da57199-dda3-4fcd-8c87-99628d56ab40.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/9da57199-dda3-4fcd-8c87-99628d56ab40.jpg?aki_policy=profile_x_medium,,3,3,"['email', 'phone']",t,t,"Donostia, Euskadi, Spain",Donostia-San SebastiÃ¡n,GuipÃºzcoa,43.30208,-2.05503,Entire guesthouse,Entire home/apt,12,6.0,6 baths,6.0,7.0,"[""Toaster"", ""Free parking on premises"", ""Luggage dropoff allowed"", ""Wine glasses"", ""Hair dryer"", ""Extra pillows and blankets"", ""Iron"", ""Kitchen"", ""Freezer"", ""Pets allowed"", ""Free washer \u2013 In unit"", ""First aid kit"", ""Refrigerator"", ""Dishwasher"", ""Waterfront"", ""Body soap"", ""Crib"", ""Fire extinguisher"", ""Shampoo"", ""Hangers"", ""Wifi"", ""Essentials"", ""Drying rack for clothing"", ""Host greets you"", ""Portable fans"", ""Blender"", ""Ocean view"", ""Microwave"", ""Air conditioning"", ""Long term stays allowed"", ""Dishes and silverware"", ""Hot water kettle"", ""Heating"", ""Stove"", ""Room-darkening shades"", ""Bed linens"", ""Patio or balcony"", ""Oven"", ""Clothing storage: closet"", ""Hot water"", ""Dining table"", ""Standalone high chair"", ""Coffee maker: Nespresso"", ""TV"", ""Cooking basics""]",$453.00,2,32,2,4,32,32,2.1,32.0,,t,19,43,69,335,29/09/2024,48,9,2,05/11/2016,25/09/2024,4.94,4.94,4.98,5.0,5.0,4.83,4.85,XSS00062,f,3,3,0,0,0.5
